pipeline_id,n_features_all,n_features_selected_randomly,use_imputer,imputer_type,use_var_thresholder,var_thresholder_type,use_scaler,scaler_type,use_feature_selector,feature_selector_type,fs_score_func_type,fs_estimator_type,model_type,score_type,score_valid_mean,score_valid_std,score_test,dt_pipe_start_str,seconds_processing,pipeline_file_size
ZQ8HMXUVKFLEK5ZM,1764,1763,True,SimpleImputer,True,VarianceThreshold,True,MinMaxScaler,False,None,None,None,XGBRFClassifier,roc_auc_score,0.9643784361200997,0.009620641238801941,0.966181341677296,2026-04-22_10-11-58,541.8397369384766,524072
YRION4BAFNRA66WI,1764,1141,True,SimpleImputer,True,VarianceThreshold,True,MinMaxScaler,False,None,None,None,GradientBoostingClassifier,roc_auc_score,0.8876045822451111,0.008830914332869498,0.890724649234694,2026-04-22_10-21-00,71.6912214756012,164302
4DZWES53DXQAOEFF,1764,1244,True,SimpleImputer,True,VarianceThreshold,True,MaxAbsScaler,False,None,None,None,GaussianNB,roc_auc_score,0.8342645738886727,0.014606992730214392,0.8434196627869897,2026-04-22_10-22-18,23.76673126220703,84647
GPVVND1GDQKRYTUD,1764,502,True,SimpleImputer,True,VarianceThreshold,True,MinMaxScaler,False,None,None,None,BernoulliNB,roc_auc_score,0.9468390116471589,0.010198021884327012,0.9336089963329082,2026-04-22_10-22-42,10.566720247268677,47224
F2B9XYUCZAYUCKGV,1764,1718,True,KNNImputer,True,VarianceThreshold,True,MaxAbsScaler,False,None,None,None,AdaBoostClassifier,roc_auc_score,0.9725478501091491,0.007023680135542515,0.9693259725765306,2026-04-22_10-22-53,4076.96777844429,346440090
QV6MXJQ8LP70TAMZ,1764,901,True,KNNImputer,True,VarianceThreshold,True,StandardScaler,False,None,None,None,LGBMClassifier,roc_auc_score,0.9867992995705619,0.004702255772284482,0.9853380102040817,2026-04-22_11-30-54,63.25178265571594,182218486
8YM4VR2Z2P1RG7TI,1764,509,True,KNNImputer,True,VarianceThreshold,True,RobustScaler,False,None,None,None,GaussianNB,roc_auc_score,0.8469278255875782,0.01192665657179432,0.834359654017857,2026-04-22_11-32-01,13.863608121871948,102642467
2EULSAX21F0JEK8V,1764,490,True,SimpleImputer,True,VarianceThreshold,True,StandardScaler,False,None,None,None,LGBMClassifier,roc_auc_score,0.939079264829973,0.008505633566200578,0.9299948182397959,2026-04-22_11-32-15,60.02883219718933,354442
XXFMPUEP9OMV8M0S,1764,1239,True,KNNImputer,True,VarianceThreshold,True,MinMaxScaler,False,None,None,None,GradientBoostingClassifier,roc_auc_score,0.8811408098899058,0.013282754724641112,0.8713862205038265,2026-04-22_11-33-21,31.654625415802002,249874288
YNM4Y0L8BXNE6S6G,1764,793,True,SimpleImputer,True,VarianceThreshold,True,MaxAbsScaler,False,None,None,None,NearestCentroid,roc_auc_score,0.8484694380981035,0.013274009830517502,0.8527674585459183,2026-04-22_11-33-53,14.729922533035278,60597
M9R7062XU0QJNMBE,1764,416,True,KNNImputer,True,VarianceThreshold,True,MinMaxScaler,False,None,None,None,AdaBoostClassifier,roc_auc_score,0.9354550236004885,0.012771071919090564,0.9250034877232143,2026-04-22_11-34-08,5097.8460993766785,84104212
LND59GTP3RMRJJS6,1764,1572,True,KNNImputer,True,VarianceThreshold,True,MaxAbsScaler,False,None,None,None,GradientBoostingClassifier,roc_auc_score,0.8719659269920434,0.02130050210194975,0.8804086615114797,2026-04-22_13-12-21,45.41449046134949,316980936
NZH6IF10SVNW4VWT,1764,1512,True,KNNImputer,True,VarianceThreshold,True,RobustScaler,False,None,None,None,RandomForestClassifier,roc_auc_score,0.8944738307770275,0.007933795013782684,0.8900579958545918,2026-04-22_13-13-11,107.61889791488647,305079275
BC4BKCLPUCPUQI0E,1764,1427,True,KNNImputer,True,VarianceThreshold,True,MinMaxScaler,False,None,None,None,ComplementNB,roc_auc_score,0.9024110159684333,0.014360117976646504,0.9022231744260205,2026-04-22_13-15-04,22.202669858932495,287815869
Z312PB0PR0R5I5WY,1764,1011,True,SimpleImputer,True,VarianceThreshold,True,StandardScaler,False,None,None,None,KNeighborsClassifier,roc_auc_score,0.9590659404161587,0.009167275419231942,0.9600360730229591,2026-04-22_13-15-32,301.7330071926117,198196676
PTLKQ8MYFMXX7ZPN,1764,1160,True,KNNImputer,True,VarianceThreshold,True,MaxAbsScaler,False,None,None,None,GaussianNB,roc_auc_score,0.8313599172750757,0.015541145585888861,0.8203267498405613,2026-04-22_13-20-34,27.089409112930298,233927065
R0NEUGYLZLUZ6FCN,1764,1646,True,SimpleImputer,False,None,True,MaxAbsScaler,False,None,None,None,GaussianNB,roc_auc_score,0.8354098211401062,0.01669108593207799,0.8416977240114796,2026-04-22_13-21-01,23.330819606781006,98209
LX78Y85RRMCMYECM,1764,1018,True,SimpleImputer,True,VarianceThreshold,False,None,False,None,None,None,XGBClassifier,roc_auc_score,0.7950993563736849,0.01257329806800045,0.8021050900829081,2026-04-22_13-21-32,235.19912910461426,27145
